fault_distance,granite_distance,strata_distance
0.8852562508085621,1.0,1.0
0.6240823783866966,0.9858805672666022,0.9774372558168418
0.9765263056165403,1.0,1.0
0.9360425095172081,1.0,1.0
0.9315713879751619,0.9657209848526304,1.0
0.2194313075975196,0.1881173015740788,0.2547301651287003
0.864570503742468,1.0,0.9052673814728314
0.9085536178194874,1.0,0.944971003685131
0.9935371653513463,1.0,1.0
0.7824936318013519,0.8325837600067792,0.7987504371573362
0.7709758365206772,0.4739729108015819,0.5764031900694959
0.9011589956296212,1.0,1.0
0.9676526122403499,0.8360834308628851,0.9653570188393307
0.960630500734434,0.8455928538370063,1.0
0.7950972332123578,1.0,1.0
0.6182872275285676,1.0,1.0
0.8589728700096428,1.0,1.0
0.9969364489161079,1.0,1.0
0.7159784130606068,0.8017001861273323,0.6574216881632737
0.9741611350450249,0.9468456884605158,1.0
0.956149043511838,1.0,0.960900625871917
0.6146222852253531,1.0,0.8744015566359059
0.9964251409668357,0.9974905998712813,1.0
0.6102915276748732,0.9049364038014575,1.0
0.623715045504293,1.0,0.8434907227726574
0.3575047447094776,0.5514403326223657,0.8043856124623091
0.7921241856534551,1.0,1.0
0.9861421622687275,0.7870095366904974,0.9030835239819368
0.8617887714157973,1.0,1.0
0.8757997096394947,0.9193795853047184,1.0
0.537877286747967,0.6773640330581662,1.0
0.9077386365395264,1.0,1.0
0.6288629113951945,0.7408839369889807,0.8161117639196794
0.839207945830957,0.9844300664509851,1.0
0.9932765826337264,0.9843568869795764,1.0
0.7692737050693376,0.8389090938158044,0.7687877369208255
0.3727048722678359,0.5239006270235449,0.7435832286107482
0.9917349555375647,1.0,1.0
0.984884247739309,1.0,1.0
0.8576015825503778,1.0,1.0
0.6057078007294568,1.0,1.0
0.8748514107557525,1.0,1.0
0.9983958990271836,0.9985250542520961,1.0
0.8110554656591684,1.0,1.0
0.7844285611609261,0.9084953137622743,0.9722507292105339
0.7794771640613862,0.8460324469548289,0.8269927750845614
0.6565226353758928,0.5649498719765846,0.7214127298067674
0.9067278782468996,1.0,1.0
0.8516504474218682,0.9588635613539334,1.0
0.7969123489298224,0.9480535431358652,1.0
0.938446087180906,1.0,1.0
0.7395835697314577,0.8456068010987533,0.7820531677711585
0.9912004337487318,1.0,1.0
0.8603319682607087,1.0,1.0
0.8070590238959701,0.8118323491439066,0.6986842708325648
0.8150976290899932,0.8709002009047551,0.8798099347905214
0.8502514973490545,1.0,1.0
0.8673496008688404,0.9414523405106495,1.0
0.5647904022420325,0.4787000064617156,0.6241379176975319
0.28313282308871934,0.49951897323381333,0.8193298358060255
0.8114471490833008,0.8582327552798303,1.0
0.9561725410630935,1.0,0.6529260286835157
0.890644345451202,1.0,1.0
0.9764812387394279,1.0,1.0
0.939069381528754,1.0,1.0
0.916228116081466,1.0,1.0
0.8814040128467131,1.0,1.0
0.4378093027917479,0.5704518127784961,0.8069851235485211
0.8398509368061329,0.8881812617764678,0.8665026706380454
0.9600433902038545,1.0,1.0
0.8017742582303774,0.9002549141080018,1.0
0.8726432401143058,1.0,1.0
0.9123404711312684,1.0,1.0
0.9452833612629569,0.9617869343703075,0.8830789960048742
0.9375666686528261,0.7841642338083358,1.0
0.848503911697837,0.846379976958264,1.0
0.6352998871931228,1.0,0.8939944208858668
0.8723126412623449,1.0,1.0
0.9292641608333625,0.8740802205996767,1.0
0.7339190159378337,1.0,0.7673272298108219
0.8427964914816666,1.0,1.0
0.5232445658187689,0.9398210147523545,1.0
0.7288966073270053,1.0,0.7781374354810418
0.9975702618077336,1.0,1.0
0.8486135355916784,1.0,1.0
0.9960407771583997,0.9820082103442112,1.0
0.9962773699442755,1.0,1.0
0.6259866569472317,1.0,1.0
0.8019974542807978,1.0,0.9646085535918392
0.5584443738754394,0.9655346708990489,1.0
0.7271117495728272,1.0,1.0
0.6807176055534108,1.0,0.7320580265294354
0.908153027678949,0.9358650829002617,0.9475378008059934
0.837014995168539,0.886201390976955,0.8989881874670601
0.953358990354273,1.0,1.0
0.5902674020231244,1.0,1.0
0.5811715270929342,0.6501417218575284,0.8711058687988418
0.8858190400820285,0.9202730263056496,0.9466563234486153
0.9967352271939592,0.988310137201314,1.0
0.7044511846173163,0.9681759163481298,1.0
0.9640090665867294,0.8666940531703725,1.0
0.9097979930298639,1.0,1.0
0.9187128297790192,0.9775261473149904,1.0
0.9858577061628393,1.0,1.0
0.9849985234018725,1.0,1.0
0.632243272177317,0.9605128310288136,0.9919102983232347
0.984224281733729,0.9462434899656689,1.0
0.664817420327686,1.0,0.9421350451835242
0.6928984581579534,0.8390940244807676,0.9411317849438257
0.3613665919030814,0.9985393969771248,0.9846146515631159
0.8229758151567591,1.0,1.0
0.4457638981771922,1.0,0.9761056900694058
0.89874959202134,1.0,1.0
0.8952044469349765,0.9858794116862979,1.0
0.7684928588610794,0.8456479808278751,0.8346066490596273
0.883067902706423,0.9959131718163605,1.0
0.6790342691941502,1.0,0.9152880938655299
0.8943482254259788,1.0,1.0
0.6637292851316409,1.0,1.0
0.7154151514200834,0.799882021568792,0.7596470925590345
0.7600693569846819,0.42669155759090316,0.5263167090190787
