X,Y,V1,V2,V3,V4,V5,V6,V7
139.580993,-30.07227085,0.68632294,-3.587894148,4.021013083,-2.706916603,-0.858044725,-0.927376053,-1.716610008
139.6477864,-29.95692209,2.528129025,-3.754011999,-1.403506937,2.458181086,2.292426615,0.015714317,-1.388199115
139.6259993,-29.88046768,-0.46712957,-3.955131488,1.542688962,-0.411219108,-10.30863354,8.605784531,10.6130442
139.5490689,-29.87879104,6.00135627,-5.776013644,-1.038474495,3.378511093,-0.744814526,2.098786318,-2.865322995
139.574417,-29.87915878,4.502551046,-5.013251186,-0.972259186,2.400509556,-0.808006105,-2.700071517,-1.484076711
139.5931536,-29.94005191,-3.353856343,-1.337753546,4.102350813,1.607491593,-1.863124025,1.303616467,-0.830968831
139.3855074,-30.22964985,-1.124802737,-5.72420814,2.839026593,-2.095259584,3.260352069,-0.936432843,-2.56340436
139.3193309,-30.14319604,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5105916,-30.10129993,1.828191377,-5.355795757,1.284637495,-2.165399059,-0.244112216,2.28601305,-4.870404395
139.4396962,-30.14845762,-0.315647438,3.682355203,-1.09872767,-1.709852836,-3.03458891,3.598582443,-2.537678859
139.6437531,-30.00660049,3.247718348,0.654838323,2.704695148,-4.189914017,-1.606933108,-2.501355433,-1.356636285
139.4535026,-30.09439332,4.07951757,9.097698774,0.402311263,2.887916245,-16.12090445,-0.037427475,0.061208417
139.520086,-30.0822933,5.172424766,-1.345134587,-4.458618361,3.281488461,-3.972859812,-2.940333134,-5.916426616
139.6872054,-29.89415864,-0.957111454,15.5735346,-4.727658716,7.879183845,-1.186020373,-0.549757252,-4.570757217
139.4187873,-30.16205484,-1.411758154,5.081883526,-4.013280904,-1.845818375,-3.625610098,3.112298882,-0.777308645
139.457315,-30.11998379,2.221491528,-0.065331911,-2.548466507,-3.560974796,-1.106785065,3.192835119,2.450321879
139.6768196,-29.99909854,2.221280803,0.617000105,1.539580494,-3.51385702,0.168013898,-1.140557004,1.219662752
139.6320801,-29.90842857,3.413986841,2.111011963,-3.860292397,1.93932002,0.860485142,-2.857674633,-3.577504818
139.5007515,-30.11112592,3.674440542,-2.823400024,0.245904007,-3.821629034,-0.530933936,3.577608293,-3.790328129
139.5967093,-30.01991338,0.149402968,-3.755945166,-0.08875031,1.473369696,-2.946991912,2.005261773,2.877703755
139.6064868,-29.9303415,-3.365590093,-1.461423754,4.512817495,1.322215099,-3.176288771,1.301866184,-0.109772792
139.547736,-30.11180127,-2.827918837,6.019136111,-1.473746772,-0.638273252,-5.495165195,0.253262596,2.683186134
139.7090414,-29.97403228,4.176566893,-3.72501054,-0.866772924,-1.746382029,1.754011874,2.320210574,-0.628198505
139.6223789,-30.04591504,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.4807765,-30.08711936,2.024144007,2.595814587,0.192033725,3.179425743,-3.404296563,2.394044928,-0.435896236
139.5734291,-29.88716125,4.48959376,-5.301068837,-0.860726536,2.491970168,-0.851174491,-2.408575037,-1.576046908
139.6766529,-29.99721095,2.317581474,1.035379685,1.161875217,-3.59778048,0.172599477,-1.046012546,1.739079086
139.5842696,-29.9633729,-6.28754165,4.773046432,-2.968843923,5.42403986,-5.400782721,-2.698239102,-1.464719722
139.3804451,-30.20942581,1.544853254,-8.148034893,-2.628259943,-3.328583139,6.852853537,-0.325621726,-2.278508107
139.6638976,-29.91823454,7.874210351,1.697659432,-1.806067523,1.430623157,-0.421409048,1.66590037,-5.108553272
139.4927231,-30.13847418,0.1186826,-1.394194294,-1.870515013,-3.437769714,-0.334314409,1.551771605,1.421089479
139.4274024,-30.14295189,-0.641109936,5.931362808,-3.375110657,-2.557310344,-2.741034651,3.699176143,-1.488494576
139.5718931,-29.90008375,1.74343586,4.49279181,-6.39889505,-0.515079102,-0.973248151,-2.295832302,-1.492446096
139.6709542,-29.97364406,-0.475211144,0.153209826,-0.544262618,1.188670849,1.274035124,-4.675389559,-0.806078306
139.3548844,-30.17639541,0.667909147,-0.929391179,2.966431689,2.096398614,-1.810299834,-4.530454788,-0.452574961
139.4771262,-30.12973948,-1.704309442,1.863277619,-3.248828996,-0.642589103,0.599924662,0.05995997,1.563075955
139.2881836,-30.17783494,1.426129078,-0.870546011,-2.503703252,-1.806182626,1.846702651,-0.663322643,-3.37860157
139.6196844,-30.01792632,2.795591158,-0.759154839,-1.758307419,-4.599756659,-0.5357354,3.631060848,4.999647923
139.3949868,-30.21587065,1.544853254,-8.148034893,-2.628259943,-3.328583139,6.852853537,-0.325621726,-2.278508107
139.5958591,-30.06233139,0.789685164,-3.071653503,4.187170923,-3.172287045,-0.579724621,-1.228864819,-1.329927623
139.3741404,-30.17766203,3.563478833,-6.603283666,0.703388074,1.516854894,0.660554963,-2.793689502,-2.972958364
139.6370457,-29.88070692,-0.46712957,-3.955131488,1.542688962,-0.411219108,-10.30863354,8.605784531,10.6130442
139.5448577,-29.88880055,2.759497882,10.3631771,-4.268352214,0.870871139,-0.448844992,-0.267600864,-1.370318839
139.3320595,-30.18121737,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5997383,-29.83577104,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6803205,-29.95405321,-1.369978364,1.142729503,0.087666438,0.550134947,0.145010174,-4.097411966,1.801389945
139.3832278,-30.22195348,1.034776602,-8.022380649,-2.205162143,-2.955114707,5.767309484,-0.017140199,-2.64482197
139.6786525,-29.96228251,0.88166109,1.641700406,-0.046462359,-0.485580403,0.448083936,-3.59836109,-0.168041262
139.6046085,-30.00516357,9.878025855,-5.126274009,-3.098002262,-0.905094444,5.126580774,3.951398424,-5.629111391
139.6736402,-30.0076675,2.516045862,0.03615315,2.307732545,-2.848016977,-0.935912812,-1.00907423,0.761401301
139.6920239,-29.95140525,4.147493705,-1.914629747,0.804299718,0.785639639,1.059944171,-0.092039899,0.733616083
139.7217035,-29.97111583,2.634352215,-3.341100177,-3.743996134,0.189873274,1.156904663,3.615560373,1.682257797
139.5693499,-29.85441606,6.945084608,-7.267489072,-3.7246304,4.216158033,-2.150908655,0.890416002,0.503278005
139.6163909,-29.98361799,9.754740239,-7.18646558,-0.642558967,2.28840176,0.761507065,1.520956066,-0.303928712
139.5389486,-29.94228821,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.3774785,-30.17042403,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.623139,-29.96195943,9.330256908,-6.706092492,-1.403135822,2.889923679,1.171824182,2.492542927,-0.393029746
139.4315973,-30.1352899,-0.452168098,4.520490296,-1.482027953,-1.229976064,-2.916603571,4.408256272,-2.832422781
139.6573226,-29.93525677,-4.279837906,1.954176176,-0.482908428,5.733437963,2.223438153,-4.804258919,4.630682451
139.6274688,-29.81787601,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.3265987,-30.18127058,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6115004,-29.96180868,4.488795097,-9.953763008,1.074501845,2.473309945,0.750674997,1.750738932,-1.121814327
139.3731795,-30.18197208,3.821760655,-6.582975268,1.00351123,0.676652235,0.728773703,-2.696959217,-2.707584863
139.5034201,-30.06158313,-4.524959008,-1.74448675,-3.852811392,2.769412444,-1.118054846,-1.871864756,1.408465125
139.485452,-30.16367158,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.7257406,-29.94193919,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.4739459,-30.09498164,3.058826,5.041522541,2.22240666,4.97232077,-13.83002468,-0.284622399,0.651867585
139.6148334,-29.89873367,4.377335738,3.771545068,-3.4656126,0.459856438,0.296312299,-1.835918215,-0.779271315
139.3979662,-30.15632055,-2.495171079,7.566224092,-3.476853169,1.941350149,-4.697846123,6.938897372,-5.066616254
139.3627624,-30.20412192,-2.186678244,-10.23492218,6.171429159,-2.030184954,0.873533212,2.353671794,-1.972048006
139.5124399,-30.12836777,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.3761415,-30.23844876,-1.168879197,-5.679895871,3.148617849,-2.139566006,3.306687284,-1.005073571,-2.492586207
139.7016152,-29.95942076,7.835847235,-5.210401042,0.589358966,-4.108833727,2.387518172,2.739528141,-0.404794016
139.2823973,-30.16593819,1.426129078,-0.870546011,-2.503703252,-1.806182626,1.846702651,-0.663322643,-3.37860157
139.4439925,-30.19045958,-1.199149183,3.125902218,4.573179754,4.326542248,-4.965998982,-4.850668706,-0.728623418
139.5664825,-29.8722504,5.119393165,-6.295697422,-0.664278795,3.13860688,-0.742540249,0.11967987,-2.350247657
139.4918734,-30.07833504,2.581627155,4.918588284,0.217989513,1.483913462,-2.53542165,2.096506183,-3.842451371
139.2893382,-30.1539271,-4.175453687,14.4958461,-6.258867909,5.097803763,1.387522838,-4.620536233,5.325016394
139.4379689,-30.14975162,-0.47706271,3.753792937,-1.52098025,-1.656839804,-3.174340387,3.568279391,-2.25666379
139.6028262,-29.92059745,-0.830507044,0.78970965,-1.358343037,2.346150218,-2.286542967,-4.451990195,-1.33417622
139.5972283,-30.07297563,4.573282184,-5.13844841,2.916553966,-3.67311699,0.144671649,2.034205608,1.987183488
139.5789792,-30.02420177,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5833129,-30.08522056,-2.704975882,-11.24767885,14.33628758,-1.901765459,-0.441244689,-1.138638846,2.152211425
139.4937641,-30.05916674,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.283814,-30.13000402,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6312002,-29.96830248,7.606474339,-3.122511554,-1.392227969,1.94810199,0.536596252,3.071894736,1.160301436
139.5547608,-29.95072892,-0.630535103,-1.613515067,5.531649114,1.122830952,-1.449744594,1.621508832,-2.037986151
139.7072438,-29.93621051,12.22263448,-5.38728105,-1.287769461,-3.235748476,2.149953913,3.180654072,-0.634858577
139.5401485,-30.09322951,0.77067799,-1.541435662,1.167259882,-3.493778052,-1.061964827,2.510653647,3.428150609
139.6820235,-29.90570201,6.331726899,-0.595730863,0.944880923,0.972754852,1.39300365,0.301167486,1.495388248
139.6631764,-30.01189475,1.047267622,-0.602983357,4.347392859,-1.336992621,-2.33475861,-1.32220885,-1.112961714
139.5758501,-29.89392581,4.173742686,-3.867419511,-9.051841375,-0.932382133,3.868641932,-2.849342636,-1.87351506
139.3522908,-30.17220663,0.477668066,-0.962898823,2.562058232,2.929368419,-1.970395168,-4.552524389,-0.882512513
139.7289305,-29.95154867,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6341314,-29.84083214,-0.285351096,0.442744408,-2.045591418,5.398708289,-1.968438588,-5.896789999,3.723396431
139.5119342,-29.91258281,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.3717653,-30.22679669,-1.925819742,-0.69604339,2.404236381,-2.272493998,-0.695089052,-0.553891621,-1.857290322
139.6692515,-29.87232039,2.91203305,3.117776237,0.835962481,0.402367914,2.405296045,-5.709861335,3.87534699
139.5965188,-29.91132854,4.0056165,-0.671517565,-4.492935585,-0.459459188,1.312182143,-5.473136545,-0.14398424
139.6290997,-29.92778245,0.19532281,0.579487958,1.601406493,2.163661583,-4.826946719,1.001021363,1.12877995
139.5140955,-29.91373979,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.3799536,-30.24064545,-1.168879197,-5.679895871,3.148617849,-2.139566006,3.306687284,-1.005073571,-2.492586207
139.5811277,-29.95677297,-5.367487039,1.510289922,0.314411076,3.827161773,-4.169210952,-1.733430108,-0.500407107
139.6196991,-30.01615963,2.764728824,-0.686193693,-1.761640322,-4.5984772,-0.563516314,3.662992655,5.069397952
139.5123157,-30.12456136,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5157086,-29.90655462,7.180784445,-1.807813136,-2.06343434,-1.791834357,-1.727512029,0.507607792,-0.954704386
139.6003301,-30.00175018,9.878025855,-5.126274009,-3.098002262,-0.905094444,5.126580774,3.951398424,-5.629111391
139.7230126,-29.96255311,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6348596,-29.87013921,-0.46712957,-3.955131488,1.542688962,-0.411219108,-10.30863354,8.605784531,10.6130442
139.5624619,-30.03343169,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.3225866,-30.20486541,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5178411,-30.11750883,-1.970976144,0.127393567,3.428577278,0.655987529,-4.260665212,1.539367497,4.344349305
139.565373,-30.06540655,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.459237,-30.1110335,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.4819054,-30.11410117,1.041959079,4.634927024,-3.622349491,1.056999386,-2.300869255,0.370820632,-0.264766429
139.6248107,-29.82801775,6.69522429,-2.053003959,-4.12225781,1.110302306,-3.350682681,-0.644807497,0.58138997
139.6234957,-30.03297549,2.289717756,0.445199849,-1.835481095,-4.583717215,-0.94588128,4.111813077,6.23198473
139.3960119,-30.16650511,-0.916612408,4.078672479,-3.570546109,-0.543354584,-1.048239338,2.686627945,-3.310810573
139.6428301,-29.83280459,2.644069207,2.114068383,-4.296114887,5.449613945,-3.068675047,-6.580851953,4.237309428
139.3722148,-30.16438019,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.4588397,-30.11359731,6.193682249,-4.664126974,-3.775931445,-7.116999882,0.027496779,5.517439466,3.560705095
139.6426093,-29.91087386,3.711870561,0.02979947,-2.486339138,2.365209043,1.056962475,-2.000771383,-3.420095879
139.6051555,-30.01062579,9.878025855,-5.126274009,-3.098002262,-0.905094444,5.126580774,3.951398424,-5.629111391
139.6477835,-29.96788517,1.799350632,-0.843453733,-2.087177302,1.687576076,1.839562685,-2.692701828,-1.76586658
139.5717044,-29.94899418,-3.451854078,-2.271130932,4.387691415,1.716652784,-1.911233605,-0.995626315,1.572982375
139.548744,-29.94748419,-4.208945659,-3.805629572,6.616507755,1.946206829,-4.091004872,3.590604627,1.126360764
139.6554304,-29.90302722,0.179353193,-1.24881057,-0.900199595,4.57265047,0.58075534,-1.256541423,0.200466545
139.6439193,-29.9662313,1.651058309,-0.777923286,-1.552312579,1.535784666,1.088088601,-1.401833761,-1.461984971
139.6038002,-29.9946746,9.682032905,-5.192778189,-2.78815985,-0.594749313,4.535337905,3.807077023,-5.250613484
139.6122871,-29.8821522,5.072522358,2.345365458,-4.718783748,1.088657021,-0.670012903,-0.309055034,2.418301075
139.4071008,-30.18088812,-0.903959794,3.668186768,-3.298882462,0.090283483,-0.544784239,1.841874271,-3.24368241
139.6791133,-29.9850952,0.080336254,0.357589031,0.477548477,-1.020583081,0.168050927,-2.48270579,0.46747579
139.5683217,-29.93566822,-3.905814184,-3.331485529,4.865761831,1.400314178,-1.885452839,-0.483541133,2.329680819
139.607862,-29.95571553,-3.711801596,-0.988079531,4.359559874,0.979443866,-2.603462132,1.089119445,-0.150340549
139.3473841,-30.24417987,-1.073627723,-2.037953114,1.142724703,-0.102098201,-1.918108564,3.393472923,-0.420641748
139.2806069,-30.12826335,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5000078,-30.14981691,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.725029,-29.96613373,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5773557,-29.98948455,-4.715751291,-3.885915401,0.789554354,5.504910521,-1.838587245,-5.025154371,0.576966613
139.6472551,-30.04013772,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.509325,-30.08421989,-1.341619557,5.514940036,-3.624966152,4.093155714,-4.216345214,-4.625134327,-2.608461653
139.6512549,-29.88831706,2.090013156,3.060814711,1.972825594,1.896735568,0.533985643,-3.640870193,1.806612004
139.4957953,-30.07564306,-0.024075253,5.855420537,-1.785480697,3.023767661,-3.800725299,-1.29940447,-3.188752405
139.6927556,-29.89651684,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.620214,-29.92796033,-1.549329576,-1.444940138,5.75829972,0.334210956,-5.415701214,2.255228253,2.753544049
139.5453978,-30.05046156,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5887982,-29.94416335,-2.631920968,-0.66018583,2.803751134,1.99346487,-2.060227372,0.802496341,-1.25147569
139.5746322,-29.92631269,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.7172242,-29.97842189,3.060050838,-3.189941649,-2.301362454,-0.622086502,1.038762217,2.299048534,0.340414706
139.3634417,-30.21221679,-2.731323739,-0.972847276,3.836199715,-2.839371431,-2.660593088,0.529061535,-2.514388228
139.3548248,-30.24829332,-2.458240146,4.737123643,0.343559442,-2.237673978,-2.991429012,-2.405817559,-3.567864308
139.4492893,-30.17788588,-1.061445742,2.784216919,3.636447701,3.703409476,-5.594959089,-3.329770646,-0.383335774
139.5948425,-29.98597245,-2.0510341,-2.89996788,0.817743658,4.018251735,-0.892570151,-2.920643863,-0.819079095
139.5667923,-29.94626742,-1.64113333,-2.792473704,5.04309045,1.061317095,-1.231792544,0.011429672,1.019802318
139.5323764,-29.89529865,3.817427321,9.841674832,-3.765430738,3.387501182,0.338629352,0.134220219,0.806679172
139.5753885,-29.9328137,-4.755687798,-2.762862029,4.875172432,1.65104115,-3.422987858,0.823848718,2.103921803
139.5670345,-29.97786695,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5820935,-29.85928539,6.945084608,-7.267489072,-3.7246304,4.216158033,-2.150908655,0.890416002,0.503278005
139.3338393,-30.16405782,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6340484,-30.00356527,7.325061923,-3.585132724,-1.60651301,0.083668981,-1.587743514,-0.526229997,-4.403420859
139.4118782,-30.17036142,-0.795415079,4.006067464,-4.559856597,-0.551518255,-1.962195052,2.238576623,-1.891996778
139.5649277,-29.95260223,0.737831884,-1.462238586,5.135417596,0.822006216,-0.360320143,0.471361268,-2.580778908
139.5972991,-30.04652038,4.893093615,-3.455293626,1.996884445,-4.332682183,-2.52874046,0.74868736,0.860424053
139.2905579,-30.13562177,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.3543573,-30.17022444,0.501030445,-1.139595943,2.408686379,3.113203776,-1.944840958,-4.513767588,-1.051342935
139.6556965,-29.9924759,3.358719152,1.552221422,1.723693735,-2.341430545,-2.156331426,-1.892055431,-1.921929334
139.4163382,-30.16170357,-1.48950353,4.947397756,-4.164775488,-2.252559862,-3.643975624,3.218670433,-0.619674489
139.6874199,-29.93917248,5.473903273,-5.049947017,-0.593522397,-0.064127311,-0.19603087,0.81238223,-1.265714961
139.6427208,-29.97171525,0.937020247,0.22417384,-1.036383931,1.245344861,0.626444788,-1.065267512,0.146099981
139.641143,-29.93251734,5.051530451,15.03179841,-6.737938822,6.656898701,1.384882664,-0.244664641,1.936548748
139.646001,-29.8480633,0.986159502,1.057357331,-3.291909504,5.287123926,-2.724130632,-5.980195191,3.753301386
139.3329781,-30.21268168,-1.857028154,1.217573786,-1.600336576,-0.487547979,-3.665086271,2.853661567,-1.906544557
139.6216589,-29.99764126,8.16549138,-5.368637221,-1.145881162,2.531888106,-0.867801329,1.868398917,-4.996316616
139.5095767,-30.08787065,-1.477437693,5.20543221,-2.91804193,3.504752039,-4.128943168,-4.217228766,-2.381827877
139.5641462,-30.00366171,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.7086235,-29.93397805,12.22263448,-5.38728105,-1.287769461,-3.235748476,2.149953913,3.180654072,-0.634858577
139.5268298,-30.07324867,-0.305982102,1.71190566,-2.753900294,4.060418313,-3.212034252,-3.94512551,-4.336531992
139.6212324,-29.85439373,-2.708522568,4.893794124,1.1150373,2.202336848,-0.44318408,-3.760846464,3.982788534
139.4550746,-30.08607592,3.910448043,7.965569101,0.877983147,3.5682167,-15.52278283,-0.103755007,0.087260869
139.6146105,-29.935127,-2.835524147,-2.970406832,6.009308713,1.114125551,-4.522263763,2.254634902,0.836959628
139.3592412,-30.20168824,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.4424458,-30.07457544,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6114673,-29.82515054,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.4884806,-30.05976264,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5368385,-30.05846829,-2.481344521,11.99625075,-10.49097308,8.273803371,3.285786187,-6.014531158,-1.066415939
139.5971995,-30.07444845,3.505409935,-4.633403807,3.155870455,-3.630871447,-0.183970795,1.398968626,1.157658971
139.4822332,-30.0595691,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.3636277,-30.23918012,-1.49574097,5.96930126,-0.918498936,-2.739053415,-2.007827318,0.250003265,-1.325106372
139.543595,-30.09008489,1.313681134,-4.018613094,1.35538729,-3.053000796,-0.246261123,3.282929846,3.137533621
139.5226474,-29.88812334,-1.605504126,8.722806671,-2.303094287,2.503349572,-2.785582439,-1.766955908,1.902571504
139.6158367,-29.91762894,-2.036062511,-3.104592489,4.636581018,2.158927291,-6.953158162,1.180526828,1.468527135
139.542696,-29.96054579,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6362275,-29.92082063,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.720371,-29.94349281,12.22263448,-5.38728105,-1.287769461,-3.235748476,2.149953913,3.180654072,-0.634858577
139.5860959,-29.89922525,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6608515,-30.00068752,3.823589271,1.663773263,2.577840873,-3.165085031,-2.529096329,-1.987440263,-1.881776555
139.4976209,-30.15276906,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.4214142,-30.18741261,-2.316780172,12.18465474,-0.767661646,0.191415274,3.148056183,1.952019076,-4.563627125
139.6400337,-29.99972257,5.669697152,-1.365013403,0.296028979,-1.23366367,-0.693034955,-0.123297326,-2.286663447
139.6631074,-29.93867278,-4.279837906,1.954176176,-0.482908428,5.733437963,2.223438153,-4.804258919,4.630682451
139.5734736,-29.92551816,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.4899127,-30.13936083,0.504000216,-0.784185365,-2.382158048,-4.370297681,0.315584336,2.012430186,1.78025479
139.4572438,-30.08185853,3.765220465,7.368539013,1.147051933,3.892430825,-15.20241273,-0.12057502,0.166554511
139.6990624,-29.9005151,10.50348157,-6.028609242,0.995101753,-0.622179161,3.530354182,2.166226868,-1.84281915
139.657897,-29.85366259,2.768253217,1.198968695,-3.495375176,1.880694533,-3.2555591,-3.099263194,3.381736805
139.3202056,-30.20508456,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5440708,-29.93320129,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6262629,-29.95962573,7.324044464,-5.442608763,-0.369752916,3.653145309,1.005728078,1.997758445,-0.644194153
139.6416511,-29.91328241,5.297587167,8.8784579,-7.180055276,3.048806951,-3.10523119,-0.822525937,-3.736904065
139.5594182,-29.8602714,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5808837,-29.96587097,-5.826069129,3.438458985,-2.147837599,5.261682582,-5.725093507,-1.814962512,0.033026511
139.5852963,-29.93575028,-3.919729519,-3.170077966,4.186125818,2.039769621,-2.080926151,1.031427407,1.436056766
139.3994022,-30.20444181,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6291122,-29.82222955,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5488453,-29.92630648,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6178826,-29.8227804,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5720272,-29.99670119,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.4066007,-30.11484545,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6997196,-29.99499392,-2.306813072,-7.690625646,7.585353315,-1.895490743,-0.469300559,0.721574389,2.450851439
139.6831431,-30.00321952,1.836683769,-1.673971202,2.492900229,-4.102431416,0.39763656,-1.269097788,0.86871297
139.5951398,-29.8462596,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6081179,-29.99560045,9.477805383,-5.318824698,-2.387431792,-0.224385724,3.844314578,3.581572062,-4.732578312
139.4814397,-30.10036215,-2.18517347,13.74658741,-5.90958775,4.276200078,-1.221051812,-0.558847559,0.694773945
139.5993093,-29.83297779,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.63856,-29.83834904,-0.134505297,0.517790061,-2.209411712,5.398165869,-2.015454496,-5.943094718,3.737264435
139.6010228,-29.8663155,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6197302,-29.89655627,4.017032539,3.452946568,-3.212200639,0.498759954,0.518806704,-2.192750542,-0.808743522
139.2989207,-30.17876927,-1.82841927,-5.156836241,5.230206562,-0.875150451,2.688983181,0.470718187,-1.875827088
139.5425539,-29.93734398,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5318363,-29.89031354,2.78685129,8.108881371,-2.844546213,2.699233293,-0.770948354,-0.042072632,0.326023257
139.3959309,-30.17305154,-0.885719277,4.13505211,-3.566439653,-0.243988414,-0.764962862,2.702942708,-3.756080123
139.4626251,-30.07623912,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6370984,-29.81879368,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.5036946,-30.06822444,-1.837723739,2.939292936,-7.084855521,6.046218561,-3.187884333,-5.593663315,-1.42240953
139.4548601,-30.17261382,-0.655970514,1.322855562,2.546594685,1.978262109,-6.554147024,0.39188335,0.855153101
139.3960961,-30.14866543,-3.417795969,9.851736385,-3.65993657,5.280436703,-5.892178201,8.97170498,-7.651650987
139.4838135,-30.15477516,-0.756352401,0.066821046,-0.186374565,0.112234714,0.761256472,0.100302309,0.003014525
139.6798516,-29.90588992,4.503684667,3.393531326,-0.540695538,1.194476299,-1.453109958,-0.431808643,-0.290062843
139.6445682,-29.95405608,3.349313691,-5.585157315,-0.4254882,2.546262198,2.432880318,2.128976443,-2.986760245
139.3476375,-30.24724981,-3.048009489,-9.314741629,2.481531683,2.540691608,-1.628520161,7.99700191,2.101445028
